tweet,label
NAME NAME Pretty sure that was,1
"Mature T shirt , BJ on the brain , adult humor , gifts for him , gifts under 2â€¦ HYPERLINK  funny HYPERLINK",1
People say they are not racist . . . Yet they want  life to be fair . . .  jst_a_thought  stop_complaining,1
NAME she apparently told her sister she did push him then later changed her story ! Oh yeah . . . totally innocent ðŸ˜‘ðŸ˜‘ðŸ˜‘,1
NAME NAME NAME All police are bad and Shaun isn't white,1
"Hey , thanks for that NAME  TWDFinale",1
"NAME No , no . You're playing with his words ! You're being disrespectful !",1
NAME Just finished up your Netflix series and it was awesome . Will there be more added  addicted  interesting,1
When your dinner meets midnight snackKudos to NAME,1
NAME I love how there's no map voting in Arena ! Evac CTF 24/7 is awesome ! ! !,1
NAME Caitlyn Jenner for her courage .,1
Pretty sure I'm terrified of commitment . . . . . wonderful how things that happen in childhood affect you in adulthood,1
NAME so deserving ! I mean he's done so much for this country ! !,1
"NAME Oh good , those free fonts won't be overused AT ALL",1
who is this guy performing ?  ACMAwards,1
Yeah . This is a Christian message filled with love ?  dontdiscriminateCLT  CLTequality HYPERLINK,1
"They voted Kelsey back in , what a shocker . So looking forward to the Kelsey , Raul , Jared final 3 This is a joke NAME",1
NAME NAME Where does that go ? Can you eat it ?,1
NAME NAME crazy what a little grass can do for a bum knee .  keepgoinstrongtho ðŸ‘�ðŸ�½,1
NAME SHOCKING turn of events .  longestrumorconfirmedCongrats to NAME You're a great choice . HYPERLINK,1
we are fucking amazing  vivaRoberto  HallaMartinez,1
NAME The tolerance in this guy is so big,1
NAME The audience at  SONAreply seems absolutely spellbound . . . This is something completely different to what they've heard bâ€¦,1
NAME Nah that was way too entertaining to happen more often .  NASCAR HYPERLINK,1
"But they're broke , don't you know ? ! They just draw off that fund . . . HYPERLINK",1
NAME ha very passionate indeed ðŸ˜†ðŸ‘�,1
insidetheklukluxklan really well balanced people who don't look/sound ridiculous at all . . and very caring not using the left hand,1
"NAME Wow , you sound very educated .",1
I love people who think they're god's gift to earth ðŸ’�ðŸ�¼ðŸŒŽ,1
Poles complicit in the  Holocaust ?  cantbe Polish move to strip Holocaust expert of award sparks protests HYPERLINK,1
NAME . It's always on G . Just nice to blame someone else sometimes,1
"Economy is so bad , if d bank returns my check for ""Insufficient Funds"" , I call & amp; ask if dey meant me or dem ! ! :P  funnytweet  LOL",1
NAME NAME NAME i know u been a ðŸ�¶ this is what happens wen  NationalDrinkWineDay turns into lets finish all tâ€¦,1
Definitely not the sort of people we need to protect HYPERLINK,1
Wow . Reigns is the champ . Who could expect that ? ?  WrestleMania,1
on Tshirts is an Artform & amp; THIS is A WINNER ! HYPERLINK via NAME  etsy  gildan  clothes HYPERLINK,1
You mean it DOES hurt falling on a ladder ? ! HYPERLINK,1
Enough  tweets for tonight status= satisfied,1
"Gonna try seed peas , it's a month early but oh well  everyoneelseisdoingit HYPERLINK",1
"Who said Russian media missed  panamapapers ? NAME ""UA media published OCCRP investigation on NAME offshores""",1
Live for today . Heck . . . why not bring back QE ? HYPERLINK,1
"NAME By the way , I've seen people with stubble before so you probably stole that . ;) . Love ya , you'll do great & lt;3",1
Big thanks to the Colt bball team for waving at me while they got off at OUE today . NAME NAME NAME,1
George Costanza is my spirit animal batman  idontlikeyou  Seinfeld  funny HYPERLINK,1
NAME I live in  Maine for the  weather,1
Glad to see that Ventura's attitude hasn't changed HYPERLINK,1
God is such a noble almighty .  GodIsNotGreat HYPERLINK,1
Oh I so love working late from home ðŸ˜�  work  ugh HYPERLINK,1
. NAME But . . . . Creative is telling me how GREAT ROMAN IS ! They've been doing it since The Shield broke up ! Also . . . ;),1
WWE always keeping them younger guys down .  WrestleMania32,1
"Hagerstown NAME bringing out their star studded staff today , fast efficient service !",1
My dad is so supportive ! ! !,1
NAME He wants to reform the WIAA instead . . .,1
Could the kid announcing the  Bucs batters sound anymore enthusiastic ? Such energy,1
Really glad this NAME announcer keeps clarifying how the single bonus works .  RaiseHigh  GWvsDUQ,1
NAME I'll tell you what . One day this AJ kid is going to be legit . . .,1
It cannot be helped HYPERLINK,1
So glad to know the FBI can't access my iPhone full of cute puppy pix and movie quotes .  Apple  iphoneencryption,1
What a surprise â€œNAME 2016â€™s Best New Dance Production is NAME Woolf Works at NAME  olivierawardsâ€�,1
"Dear life , When I said """"can my day get any worse"""" it was a rhetorical question not a challenge .",1
NAME I seem to have a problem connecting to the stream . :( Good ol' american Interwebs,1
NAME Damn those racist Jews for providing higher paying for palestinians . HYPERLINK,1
OKAY CAROLINE I FORGOT YOU ARE MIGHTY FINE AND WHEN YOU COME OUT THE BATHROOM IT SMELLS LIKE ROSES  hundred  outkast,1
NAME Read my Tweet again .,1
"Yeah , like filling out their 'consultation logs' . . . .  evenmoresarcasm HYPERLINK",1
"I'm sooooo happy I get to hear about the return of this decent , but not great show again .  Grump  ComplainingAboutOthersBeingHappy",1
"NAME well if Malcolm is willing to take a pay cut , i'm sure Sam will sign right away .",1
"NAME  UnionOfDictators promises to meet US AZ voting standards . Extends honorary membership to AZ Gov , legislature & amp; Sctry of Sâ€¦",1
NAME RT if you agree to this comedy HYPERLINK,1
SLAY (the presumption that human dignity deserves defense even when the polls don't agree) QUEEN HYPERLINK,1
NAME  Freedom251 It seems they just started Crowd funding . Soon they'll use raised money to manufacture the World's cheapest smaâ€¦,1
"Oh , yeah , because cell phones are the main cause of rape/brutality/etc . . . HYPERLINK",1
"Also that one kid that asked about the response paragraph that Ezell totally forgot about . Thank you , you just made my day ðŸ˜�",1
NAME wow that snow sure is interesting . Nice to try to drive thru too . Didn't expect it w/ snow forecast .,1
NAME Yep . Labor's negative gearing policy is a bad idea isn't it NAME  auspol HYPERLINK,1
"NAME NAME no , no , no . Taker actually did marry Steph and owns part of the company  wwecreativethinking",1
NAME so that's what's wrong with the team ?,1
Excited that it's finally Spring in Boston HYPERLINK,1
Nothing says Christianity like a man standing above everyone else in fancy clothes and surrounded by opulence !,1
"NAME NAME but jess , its a choice ! those lazy kids need 2 pull themselves up by the bootstraps & amp; fix their situation !",1
but we're Pens fans so we're always bitching about officiating,1
NAME NAME a tory ignoring warnings ? Never,1
NAME NAME another example of NAME improving while NAME stagnates . Glad I invested my money in it's development  sâ€¦,1
NAME NAME Cruz tries to use that too . . . wonder why it doesnt work 4 him,1
NAME Jehrico needed that win . It's not like he's a multi-time world champion .,1
No Teddy didn't do anything  SVU,1
"In other words (|GASP ! ) ""Within your means"" without needing this trait (for a start) HYPERLINK HYPERLINK",1
NAME that Napoleon Complex really affected his play,1
Heat trades do far ðŸ”¥ðŸ”¥ðŸ”¥,1
"NAME That's not an insult , if I've never seen one",1
NAME NAME NAME NAME NAME destroying the Amazon is hilarious,1
"Well , OSU has decided to go ahead with privatizing energy . Great .",1
NAME classic former male athlete . . .  lesbo,1
I had a really bad day . First my ex got run over by a bus . then I got fired from my job as a bus driver . Bummer .,1
. NAME NAME None of you ask the coaches about how they prep for OT . Keep asking those tough questions guys .,1
I see my photography skills have improved significantly !  Mexico HYPERLINK,1
NAME See I know there's sarcasm in there . . . I mean I can't really hear it because this is all typed . . . but it's there  RayCasm,1
Good use of NAME because we all know NAME & amp; NAME need more  Wrestlemania moments !  sigh,1
NAME this sounds like a fantastic idea !,1
Wonder when the NAME  Schedule comes out !  FullFeed  CFL,1
Rainy days in LA County make me L O L ðŸ˜­  itsonlyrain HYPERLINK,1
"I'm thankful for my best friends . No matter what happens , they're always there for me .",1
"Hey NAME , I would love to loot all your  pla  filament ! sad I'm not in  Canada ! out of PLA tonight  humor  3dprinting",1
NAME hahaha ! ! ! I love it !,1
"Love how Ariana's new song jacks the xylophone melody from Kid Ink'a ""Promise""",1
what a great day for school systems . via NAME HYPERLINK,1
"NAME Oh sure , fun like a root canal or colonoscopy . . . (like I needed to ad that) ðŸ˜‚",1
If God is watching us . . . The least we can dois be entertaining .,1
Ha Ha . . . Very Funny HYPERLINK,1
NAME with that solid performance today I can see,1
"Golly gee whiz , I'm so glad I stayed up for that crap .  shouldagonetobedathalftime",1
"NAME NAME sorry , gotta recalibrate that detector againâ€¦ maybe thereâ€™s an emacs package for it ?",1
NAME Where does that go ? Can you eat it ?,1
NAME Some  PseudoSickular Shaayari to fit the current mood of the nation .  SaffronEmergency  ResistFascism HYPERLINK,1
"Congratulations to Breitbart reporter , Julia Hahn , who called the grieving mother and got the exclusive . HYPERLINK",1
NAME What a nice guy ! And to think I was beginning to lose all faith in humanity .,1
"Error 404 Costume Not Found , Anti-Halloween HYPERLINK [HYPERLINK Clothing",1
~ your dreams are bigger than your fears~  summer  febraryâ€¦ HYPERLINK,1
In retaliation for  Palmyra  ISIS shot down Russian Su-25 jet in Primorsk region . HYPERLINK HYPERLINK,1
"So excited to set 30 , 00 alarms so ""maybe"" I will get up in the morning",1
"weddady: I get it: Religious terror , not good . Secular terror . . eh it's more complicated . Hence the absence of  JeSuisAnkara  JeSuiâ€¦",1
"Sarcasm is strength training for your emotions . It helps your mind remain more stable , reduces over thinking & amp; depression .  healthy",1
NAME NAME NAME NAME NAME NAME wants open borders twxt  Mexico & amp;  USA 4 & gt; tithing,1
"Woa , what a shocking end  Wrestlemania",1
NAME NAME filthy zionist propaganda . must destroy to save world from the folly of thinkg Israel is okay .,1
"Yay ! ! Cricket , football AND Grand Prix . . . best . day . ever . . . ! (Said no one . . . )  sports",1
"NAME Who said Russian media missed  panamapapers ? NAME ""UA media published OCCRP investigation on NAME offshoreâ€¦",1
"On hold for over 30 minutes with  Comcast to activate cable box , great service !",1
NAME It's really funny how many Germans these days say they never thought in the war ! typical Germans !,1
NAME No why would I be it's not like we've been bffs for like a year now and I love you,1
So we scored 86 at home . . . and lost . . . neato,1
NAME Everyone's favorite ride ! HYPERLINK,1
"NAME I just LOVE () that  Keybank's email notifications come 3 DAYS (yes , REALLY ! ) after you need them . Welcome to the 1990's .",1
NAME NAME Come on . Why watch ? It's killing the game to see a team play GREAT basketball . . .,1
Loving our new NAME sit/stand furniture . HYPERLINK,1
NAME but  ImWithHer and I see no reason to break them up and why not take money from them too ?  ReleaseTheTranscripts,1
Omg I'm so surprised Reigns won  WRESTLEMANIA,1
So . . My coworker loses her pricing gun and I have to hunt to the ends of the Earth to find it .  thanks  annette  coworkers  damnit,1
"Unicorn mug , unicorn cup , i'm horny , geekery , coffee mug , funny coffee mug , â€¦ HYPERLINK  funny HYPERLINK",1
"NAME NAME NAME Good to see you are hard at work , being so well paid and all .  cdnpoli",1
What's the disorder where you hate other people but still want them to like you ? I'm that .  intj  disorder  itscalledbeingajerk,1
Excellent stats from my favorite industry This airline triggered the most complaints HYPERLINK,1
I speak fluent & gt;:),1
"NAME Well that's just not on , how dare they",1
"NAME Did you know the word ""vegan"" is magical ? Mention it to anyone andâ€¦*POOF ! *â€¦they seem to become a nutrition expert !  Sarâ€¦",1
NAME But the whitner was Indian ? !  freedom251,1
"Mature flower pendant , delicate flower , profanity , F word , funny jeâ€¦ HYPERLINK  WitticismsRus HYPERLINK",1
"Love how I'm always painted as the bad guy . Yes , totally , I'm Satan incarnate - you're welcome . Run to the fucking hills . Amuse me .",1
NAME NAME NAME I don't actually believe anything from any CEO !,1
When you get asked the same question 100 times and your answer has never changed once has to be one of my favourite things ever !,1
NAME Passing Washington ? ! ? I guess that makes him one of the all-time greats ! ðŸ˜€,1
"Wait , but he quoted ""2 Corinthians . "" Surely the Pope must consider that !  trump  popefrancisattheborder HYPERLINK",1
Oh wow ! 'Smoking kills more people than Obama': Moscow billboard HYPERLINK  poster  hate  message  art  free  speech,1
NAME NAME NO . WAY . You are the first person to share that stunning fact . WOW !  LGM,1
"NAME NAME Ahh , the peaceful virtue of sticking our great grandkids with the bill , making them debt-slaves for life .",1
"NAME aw shit guys , his Twitter is hacked too ! ðŸ˜”",1
Because nobody loves White House china more !  elections  HillaryClinton  BernieSanders  noChill  humor HYPERLINK,1
NAME thanks alot chad . Ive changed my mind now because u sold me the other way .  notrenewingnow  buzzkill,1
Just what we needed on top of everything else . . . . Leo getting a suspension  Perfect  TMLtalk,1
Being stuck at starbucks by yourself for 3 and a half hours is so much fun !,1
So apparently my fever the other day was courtesy of my  endometriosis . Who knew it could do that ? The gift that keeps on giving !,1
"Dolphin Dies While People Take Selfies HYPERLINK via NAME  mankind , you make me so proud .",1
NAME Yeah that's the way to build for the future . Bury new popular stars and push the part timers  smh  WrestleMania  Y2JvsAJ,1
NAME because that will be good for the spreading of std's  ItBurns,1
The Firebirds coach being fired is by far the worst thing happening in Flint right now,1
so fun to pay bills on sunday  SundayFunday,1
And there I was thinking koalas have Chlamydia HYPERLINK,1
"Welp , guess you can kiss hat at large bid goodbye  aehoops",1
"NAME When in doubt , just ask  RapGame pro NAME HYPERLINK",1
Lmaoooo sarcasm at it's finest ! These kids are hilarious ó¾Œ³ó¾Œ´ó¾Œ¡ó¾Œ± ó¾­»  thebest  loveit  shade  throwingshade . . . HYPERLINK,1
"NAME Heck , if being in Parliament is such a chore then why come at all ? MPs can Skype in for debates and vote via Tinder .",1
NAME NAME . Just to be clear .,1
Computer crashes every 0 . 2seconds . Not like charting is important or anything . . .  moodytechnology,1
I can't even deal with that  TWDFinale . Thanks for the ridiculous cliffhanger birthday present NAME  WhoIsIt ?,1
NAME Bryan (You forgot the tag),1
Good thing the Suns let Hornacek go,1
Wow ! Butch Jones is a great recruiter . He can really pick em .,1
NAME NAME Subban is a dangerous lunatic who needs to be stopped . First Giroux now a baby .,1
I believe in ISIS ideology . Please let me promote it . I will raise slogans peacefully for ISIS . . . . . No ? ðŸ˜œ  Iamantinational,1
"Wow . What a performance . What a team . Keep up that momentum , take some confidence and we can still win the league  MUFC",1
That's good ! Lucky for you they are the top 2 clubs in England ! ! ðŸ˜‚ðŸ˜‰ HYPERLINK,1
NAME Have doctors considered not treating policemen and their families ?  Egypt  Justathought,1
My luck has been beautiful today . ðŸ™ƒ,1
NAME *Invents Time Machine**Travels to 2050**Sees Manmohan singh Still Silent**Comes back*,1
The Only Running I do Is LATE HYPERLINK NAME  lol  fun  funny  late HYPERLINK,1
Quality result  LFC ðŸ‘�ðŸ�»,1
Glad to see no one else is having trouble sleeping .,1
"NAME NAME he repeated ""even if it was true"" twice . Yep . Sounds like an olive branch . He's just such a good guy .",1
NAME I'm sure it has nothing to do with card sales .  MtG  Modern,1
Haha sarcasm keeps me sane . And it allows me to deal with the stupidity I see in the gym/hospital/life . HYPERLINK,1
I've never heard this line ever .  girls HYPERLINK,1
NAME NAME amazing . Such hate on display . From NAME supporters . Who would have thought ?,1
. NAME is amazing . Use it to assess if job applicants fit corporate culture HYPERLINK HYPERLINK,1
I'm glad the Wyatts were there to finally put Cena and the Rock over . Those two need the push .  WrestleMania,1
Drupal is HEADLESS but its better then other CMS those with HEAD .  DrupalCon  DrupalConAsia,1
we totally didn't just make an Instagram dedicated to the beers we try and the breweries we visit . .  lol HYPERLINK,1
"NAME Mexico , where women are randomly kidnapped , gang-raped , trafficked and put to work as brothel slaves . Who wouldn't want tâ€¦",1
"NAME NAME & amp; also police is targeting him because he wanted Azaadi from ManuVad , Brahamvad & amp; For Kashmir",1
"Maybe if Spieth would take longer to hit a shot , he'd fix that right miss",1
NAME Let's abandon a high tech industrial future and instead invest in infrastructure for the sunsetting fossil fuel industry !,1
"NAME thanks buddy , as do you",1
HYPERLINK Very good !  humour  funny  motivationalquotes HYPERLINK,1
"""*Insert sarcastic remark* ""Oh wow thanks for the hashtag I didn't quite get it the first time",1
Well . Looks like I'm going to have to build a new pc . Life is great .,1
"NAME When your ""friends"" include you in their get-togethers . . . .  feelingthelove",1
"Yes , Kareem Abdul Perkins would have allowed the C's to beat that Miami team with LeBron . HYPERLINK",1
NAME great customer service !,1
NAME Time for the game by game magic numbers .,1
I'm sure glad wrestling is fake  ShaneOMac  Wrestlemania HYPERLINK,1
why stop there ? Raise taxes on gym memberships and boiled seafood too . HYPERLINK NAME,1
Paris is my favorite country !  WheelOfFortune,1
3 cheers for smaller government & amp; fewer services . It's the responsibility of individuals not to be on fire ! HYPERLINK,1
"NAME HYPERLINK ""yeah , MAN , those  TrumpRallies are just a bunch of violent NAME supporters . "" ( )",1
Well today has been fun,1
NAME NAME NAME NAME George bush was the greatest president in the world,1
"Bulls will lure Lebron by acquiring his favorite former college point guard , you slick bastards , GarPax !",1
"NAME except in Game of Thrones they do , every time ! That's what you meant right ?",1
The Taliban will be proud ! HYPERLINK,1
NAME connection to leadership ability ? Really insightful . I'm pretty sure quality sleep is related to everything no study required,1
NAME NAME how bout we just wait and let the people decide the budget in the next election !  scotus,1
"""Filmy Ego"" a dedicated NOISE on  Bollywood is out !  Films  Actors  Actresses  MovieReleases AND HYPERLINK",1
"FYI innocent JNU students , Afzal ""JI"" was hanged during UPA rule , NAME stop fooling ppl .  IWillNotTolerate anti nationals . .",1
Work was awesome ! How many times do I need to move 15 boxes of computer desks that weigh 90 pounds each ? ! ? ! ?,1
It's always great when my mind is back to attacking me .  LongDay,1
NAME WOW ! ! It's shocking how awful reigns is . He sucks so bad at least turn him and salvage his career .,1
NAME Twitter bio says he's Vice President of ALEC_states ? That's a real legit source for info .,1
NAME Nice to see SGA's tactics haven't changed since I was chasing them as a student .,1
NAME Holy shit ! Eric might actually be onto something there ! ! !,1
ptv saved my lyf33333  emo HYPERLINK,1
NAME NAME i hear  Pope has offered safe haven behind vatican walls to sensitive  rutgers students . .,1
Oh  TypedText why do you convey I offend and scare so many because of you . . . Wait do I care ? ? ?,1
I'm significantly fatter than I was 6 months ago . I feel awesome ðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ™ƒðŸ,1
if I got $1 for every time I rolled my eyes I would be a billionaire .,1
I am guessing the number of people who go to jail based on the  panamapapers will be astronomical . . .,1
Was there a basketball game on tonight besides the  Iubb game ? Some people in NC are really upset right now . . .,1
NAME good morning Adeel uncle ! We won this world-cup ! If u know what I mean . . . . . . Sameer from Peshawar .,1
This is so edgy . For fuck sake HYPERLINK,1
NAME Great job putting Playboy in the checkout lane at kid height .  notbuyingit Maybe supporting my local store doesn't matter .,1
NAME guess Rep Heston and  gop figure all of the state problems are solved,1
"Pope suggests contraception can be condoned in Zika crisis . Gee , what a hero . HYPERLINK",1
NAME Anybody know when Duke-NC play ?,1
NAME just seeing those weapons of mass destruction makes me so unhappy . . . safe space ! ! !,1
Love it when the bin men are my stupid o'clock alarm call  nothappy HYPERLINK,1
Make that download a 6 and you've got my connection ! HYPERLINK,1
Wow . . no one saw the ending coming . .  WrestleMania  WWEChampionship,1
I get dressed like its Prom night  lookatme  beat  face  profile  makeup  eyeliner  eyebrows  contour  higâ€¦ HYPERLINK,1
I can't understand why more people don't want to be doctors . Hunt has made their working conditions so nice ! And it's so easy !,1
but I don't w 2 kill anyone 2 get em out o my life ! Pp w started to rid world of Blacks -says they're WEEDS = FACT ! HYPERLINK,1
"lol what a specific answer . ""Lets bring folks together""  demtownhall",1
Congratulations NAME on your considerate drivers in oxford,1
Yeah those uppity gays need to be quiet and stop causing trouble NAME NAME,1
I just love it when my husband has the volume full blast on his laptop while I'm trying to watch TV . ðŸ˜ ,1
NAME Great show ! I left out my when I mentioned doing a racing segment ! New hashtag:  BeNiceToRobie,1
Bruh I'm hungry like that's cool I totally enjoy eating at 7:00 at night !  IRRITATED,1
NAME woohoo ! ! ! my b lol,1
Brilliant leadership .  GOP HYPERLINK,1
Reigns won . Didn't see that coming  wrestlemania,1
Not much going on tonight,1
*something sarcastic and witty*  witt  funny  notreally  someonefavoritethis  please,1
If you don't recognize this as a balanced meal then you can't be my nutritionist  foodies HYPERLINK,1
"Cruz: ""The bill of rights applies to Americans"" yeah , fuck everyone else we don't need them  GOPTownHall  AmericanExceptionalism",1
First he makes a mistake on the blue line . . now he is giving babies concussions . . . TRADE HIM IMMEDIATELY ! HYPERLINK,1
NAME  corporateJobsLast few years of job tought me to operate 3 critical machines*Scanner*Printer*Xerox Machine  grâ€¦,1
"NAME hahaha , you're the Burner . ""Make America Great Again Cap"" ? What are u wearing for sunglasses ? Luxury brand Ray Ban ? ðŸ˜›ðŸ˜‰",1
Utterly inconsequential in foreign policy terms -- sugar cane & amp; cigars not withstanding .  RealistThinking HYPERLINK,1
"Well now , aren't you just the sweetest thing . . HYPERLINK",1
â€¢But then again schools are reopening,1
NAME excellent booking for AJ . We all want to see another Y2J match .  wrestlemania,1
NAME NAME NAME for got in my posts,1
Perfect ending to my perfect day ðŸ˜¢  cats  ugh  badday HYPERLINK,1
Why so serious . . . :P  LOL HYPERLINK,1
"NAME NAME NAME they're focused on cheese contests and parking tickets . . . keep it up , Carlos  realnews",1
WrestleMania and I just barfed Cena great im so thrilled,1
Wow ! Donnie Wahlberg endorses Rubio - nobody else stands a chance now !  donniewho HYPERLINK,1
"NAME NAME I knew it , 'Get Schwifty' reminded me of Tchaikovsky ðŸ˜‚This explains so much  RickAndMorty  GetSchwifty",1
NAME NAME I'm glad they cover the important issues of our day .,1
"NAME NAME Yeah , and the same could be said for Jolieficent .",1
"NAME Well , this will help immigration problem . Send all the jobs to Mexico so they stop coming here for jobs HYPERLINK",1
NAME With talent & amp; an insane amount of over-confidence . I mean . . . . how else ? ðŸ˜�,1
NAME now he prepared to lose your job and be socially ostracized for making a joke !,1
Another exciting  F1 race !  battlefor12th NAME NAME,1
NAME NAME NAME I give up .  ironyalert  metonymy,1
Sarcasm . Because beating the hell out of people is illegal . :c( lol HYPERLINK,1
"UnionOfDictators promises to meet US AZ voting standards . Extends honorary membership to AZ Gov , legislature & amp; Sctry of State .",1
"NAME Wow , I wish I could spend every Thursday night at the bar . . . faithfully . LOL .  Responsibilities",1
LOOK ! JOHN CENA !  Wrestlemania,1
Oh yes the hype is real HYPERLINK,1
You can tell these NAME and NAME really like each other . . . .,1
Great day,1
Love it when I read about new programs at work for the first time from USA Today before hearing a word about it at my actual job .,1
I'm going to an orgy . Do you want me to bring you something ? . . . ðŸ�‘ðŸ�’ xJoan JoanSeed  freespirit  rebel HYPERLINK,1
"The ""A"" button on my NAME  XboxOne wired Spectra controller is broken . After a month of using it . Paint is even fading . Nice .",1
NAME Do you know the art of spotting an  antinational ?  blog  FunniestThingToday HYPERLINK HYPERLINK,1
Women's cycling . . . So Boring . Chapeau NAME & amp; ALL THE WOMEN & amp; THX again NAME  RVV,1
Yay it's the Samoan Hardy Boys . . . . NAME NAME NAME,1
"NAME NAME we came and took the shit , best dinner in vegas  gr8humour HYPERLINK",1
"Was ""Eddie the Eagle"" written before ""Trailer Park Boys"" ? Cause I think one character rips off the other . Not to judge on looks .",1
overdose,1
NAME arentcha glad Buck listened to all your Kim complaints ?,1
Having a glass of red purely cos it's  NationalDrinkWineDay ðŸ˜‚ not cos the day ends in y ! NAME you agree ? ? ? ðŸ˜‚ðŸ˜‚,1
Unless it remind  orgasm when you read that would be just a word .,1
"Hey NAME Fuck you very much , for being so fair and balanced in your coverage of this presidential debate .  pleasedie",1
"NAME Yeah , I love all women . That's why I call them filthy pigs .",1
going to miss my sisters . . . . .  shefoxes HYPERLINK,1
Do curry and BBQ go together ? HYPERLINK,1
This makes you look so fair and balanced . No really it does HYPERLINK,1
NAME no pedistal I don't worship rock stars either . I do however promote my friends who are . HYPERLINK lol,1
"WOOO , getting in trouble w 12 so cool & amp; getting locked up . Keep it up ! I'll see y'all in cov still doing nothing but ""partying"" TU",1
"Oh , yeah know this isn't an important award show were we not only would like but need to be able to hear clearly .  ACMs",1
NAME thank goodness . I'd hate to see everyone's rights taken away when Don and new SC Justice rewrite the Constitution .,1
NAME RT NAMENo Sweat Pants Allowed - Wine Club !  sassy  warm  funny HYPERLINK â€¦ â€¦ â€¦ ðŸŒº HYPERLINK,1
"You , loudmouth middle aged white tradesman on the GO bus with your friends: no , please , continue to shoot your mouth off .",1
Thank you for the amazing chat mother . . . . -_-  feelingthelove,1
NAME NAME NAME No shit ? You should tell NAME She seriously thinks Nimrata Randhawa is from Bangladesh .,1
*shock face* HYPERLINK,1
NAME NAME should that not read SNP lied about everything ? ?,1
NAME Can't wait to see Corbin vs Reigns for the WWE title !,1
i love you so much that i could die for you,1
NAME There's a surprise ! I doubt seriously this government can find them .,1
"OMG , Darhk kidnapped William , *gasp*  Arrow",1
"NAME He must be so happy with his new  mentor . But NAME  MindYourButt , else  2Decades will be back . HYPERLINK",1
Gotta make the young up and comer Undertaker look strong HYPERLINK,1
Sitting NAME waiting for a 5% discount on a piece of a bunk bed that was dropped and damaged by them .  Customersevice,1
"Who said  MakeInIndia is not successful , ain't you seeing  JNURow ? NAME NAME NAME NAME NAME",1
Okay so I'm gonna live tweet y'all my thoughts right now on a certain subject near and dear to many of us . . . MATH,1
NAME NAME LOLDon't forget her stand against Jeb's disenfranchisement of Black Floridians ! HYPERLINK,1
My lil brother is just so nice ðŸ˜ŠðŸ˜ŠðŸ˜Š,1
"Damn , so many love notes from my fans  HatersCannotStayAway  obsessed",1
Hell yeah ! ! ðŸ˜†ðŸ’�ðŸ˜Ž  girls  wine  sugar  everythingfine  space  unique  GirlsWorld  everythingnice  girlday HYPERLINK,1
Lmaoooo sarcasm at it's finest ! These kids are hilarious ðŸ˜�ðŸ˜‚ðŸ˜©ðŸ˜… ðŸ’¯  thebest  loveitâ€¦ HYPERLINK,1
But I thought racism was dead . . This hurts my soul . About time to take another social media break . HYPERLINK,1
"Oh , my bad , Clinton supporters and Ted Cruz reporters . Thanks for the correction .  badcompany HYPERLINK",1
gosh I love paralyzing anxiety,1
NAME thanks for helpin me out ! !  humor  satire  satireandhumorontwitter,1
And this is necessary bcos everybody absolutely loves Zuma right ? Thought SA is happy with him ?  SONAdebate HYPERLINK,1
"""It's in the bible . ""- a female pastor speaking out in a group on why she's against something . BE SILENT , WOMAN ! preachersofatlanta",1
"NAME No , it's disallowed to ever make any jokes even if the joke is implying a ridiculous situation .  NoFunAllowed",1
NAME NAME NAME It's . Finest . ðŸ˜œðŸ˜œ,1
Yayyyyy . . . Cowan AGAIN woooo HYPERLINK,1
NAME money well spent .,1
"NAME I would def start with ""well actually"" cause I hear that goes really well  obviously",1
"NAME Wait , obama a fraud ? ! Nooo , you're lying ! I want proof of ONE TIME obama has ever lied . ONE ! ! HYPERLINK",1
"Yo , Footballfan992 ain't got no chill . HYPERLINK",1
I don't believe in smoking . It's an abomination so I will no longer service customers who smoke .  DoYourJob,1
NAME Humor is a good thing .  speakforyourself  cynicism  shadethrowingpros,1
"Well I never , Xbox Live core services are down ? That's a really unusual thing to happen nowadays . . . .",1
There's good cops & amp; bad cops . . . just like good & amp; bad criminals breaking the law . .,1
The Chinese are getting really good at faking this stuff amirite NAME HYPERLINK,1
NAME If youâ€™d just stop using 2 . 4 GHz then the RF would be great ! ;),1
Oquendo would have sent him !,1
"weddady: I get it , whether there's a  JesuisAnkara or not depends on whether  ISIS or the  PKK did it .  JeSuisPolitics",1
NAME cant be . refugees are only evil and Terrorists,1
NAME NAME NAME NAME NAME  Mexico goading NAME proves NOT friend of  USA  tcot,1
I think they could've gone bigger with this sign . . . HYPERLINK,1
Michael survived his very first elementary school bomb threat ! They grow up so quick .  CrazyFuckersOutThere  everyoneIsSafe,1
His play has really conviced me they made an error . . HYPERLINK,1
"Cause y'know , hard work shouldn't allow you to open up opportunities . That would be absurd xD",1
I love it when no one helps me out or bothers to tell me how to do things . . It's just great . .,1
Just as long as they aren't in Terwillegar right ?  yeg HYPERLINK,1
I've never done anything like these  savage HYPERLINK,1
"Wow NAME , this is a game-changer ! OR  notsarcastic HYPERLINK",1
"Wow , they really ruined Bellamyâ€™s character and just didnâ€™t give a FUCK about Bellamy's character . .",1
